year,permno,ticker,comnam,age,div12m_me,ffo_at_reit,ffo_yld_reit,beta,realizedvol,lnmcap,market_equity,assets,btm,roe,ocf_at,debt_at,bookleverage,assetgrowth,dolvol,sale_me,ebitda_me,cash_at,net_income,book_equity,ret12
2004,64653,STOR,STORAGE EQUITIES INC,290.0,0.03655433625,0.019547623681896126,1.5238106861853134e-05,0.10900435298627692,0.01310301095546936,15.648604300558226,6271.474166666667,4928.141500000001,0.37508908172014555,0.14017605039931377,0.12174027999999999,0.012386004425,2.093514126486046,3.4598982508462314e-05,-293351348.0,0.1439802325,0.031232727,0.04970253975,328.91525,2337.68625,0.33179584807666185
2005,64653,STOR,STORAGE EQUITIES INC,302.0,0.029233632583333335,0.02123320452838995,1.3517373683700297e-05,0.16774882862738186,0.011498911972563418,15.902856667584885,8097.298041666666,5179.42775,0.2884670532212701,0.15139007928999168,0.12628651,0.023321278675,2.184105736922609,3.849682598430472e-05,-708116154.6666666,0.12203131575,0.026482452416666667,0.07692220475,377.704,2315.44075,0.25148639740978007
2006,64653,STOR,STORAGE EQUITIES INC,314.0,0.02299614591666667,0.02321226448348275,1.0884522654397684e-05,0.2269502436827631,0.012490124371028359,16.29145551021698,12199.2495,5648.713500000001,0.19940917641198608,0.18037297976188904,0.12238073,0.0320201145,2.3285660601508202,5.8822001693410664e-05,-1168506400.0,0.09501693283333333,0.020488731833333333,0.104300485,459.91249999999997,2314.35525,0.4748373454194925
2007,64653,STOR,STORAGE EQUITIES INC,326.0,0.022809693833333335,0.01494887566649795,9.34457282755262e-06,0.44106899674104083,0.019386938245938876,16.480340219625518,14494.752625000001,10787.396,0.37305159283917805,0.11623642638506938,0.076237071,0.139288615,2.21813472612943,0.000620990982201419,-1859822997.3333333,0.10437474883333332,0.014654344625000001,0.0189945255,307.04925,5324.327,-0.22800324967690166
2008,64653,STOR,STORAGE EQUITIES INC,338.0,0.025782899166666668,0.027693523940967774,2.0564487230113773e-05,0.5686548843065423,0.04279762589704051,16.46732944559101,14229.6815,10443.309,0.3783922652969826,0.07541970427903914,0.09711120224999999,0.083129785,2.0574719594906594,0.00039475360125017125,-3652950293.3333335,0.12906525208333333,0.02067619404166667,0.048204943,654.986,5345.588,0.11914759314042
2009,64653,STOR,STORAGE EQUITIES INC,350.0,0.040707288583333334,0.02742298093615342,2.360958426970136e-05,0.6784654041518728,0.03485663832315765,16.26327782694354,11645.914916666667,9865.40525,0.4672247043702515,0.1395125608126108,0.10918365749999999,0.05924448025,1.942430874304282,-5.9416732689727285e-05,-3923536384.0,0.1520927225,0.0378302515,0.06481931025,813.16925,5362.29075,0.05824143499065637
2010,64653,STOR,STORAGE EQUITIES INC,362.0,0.027066143166666667,0.028298178600106052,1.760369955236383e-05,0.718131540536187,0.015943226379218498,16.577634024868495,15877.7295,9732.251,0.34123590583786595,0.16170528311774035,0.112925615,0.05526508275,1.8170511179058304,-3.533619385912195e-05,-2469145013.3333335,0.10591570783333333,0.029759806333333333,0.06743575575,766.7177499999999,5379.4545,0.28601305673717814
2011,64653,STOR,STORAGE EQUITIES INC,374.0,0.027871018916666667,0.03054878918109598,1.4301841880049034e-05,0.7042212102578483,0.016000475938968133,16.826837707775763,20364.036083333336,9463.65,0.2614407089546748,0.13714002710632758,0.11801332000000002,0.05459369625,1.7879340730841922,-2.392862474415945e-05,-2200070826.6666665,0.08386732358333333,0.022628913416666663,0.033053447875,727.45825,5298.51875,0.3675350239589268
2012,64653,STOR,STORAGE EQUITIES INC,386.0,0.02870332225,0.033998274365270996,1.2928235723089088e-05,0.687703596929492,0.00896200301698555,16.99928858326928,24150.342416666666,9150.841,0.21279480114878727,0.14585744072385692,0.131946635,0.066616768,1.7557491403657195,-4.775904056789535e-05,-2108170837.3333333,0.0753199735,0.021277417333333336,0.03673605825,809.54075,5133.24725,0.11185868934293186
2013,64653,STOR,STORAGE EQUITIES INC,398.0,0.030074618166666667,0.03775136281289928,1.2795351860150073e-05,0.7270666411623585,0.010245986712511474,17.102908235606392,26788.922749999998,9069.418,0.19332479030561164,0.17054484081329843,0.143519565,0.039563314499999995,1.6948205515027917,-3.3782730033122864e-05,-2094722720.0,0.07189915116666666,0.021690918833333333,0.0371450347,931.75525,5173.38775,0.07344815217609324
2014,64653,STOR,STORAGE EQUITIES INC,410.0,0.031159521250000002,0.03962419154760618,1.2558396703198678e-05,0.6490848186871923,0.007616890196467059,17.21394508819333,29952.441833333334,9663.81125,0.17381493700154302,0.19185925664385658,0.148404155,0.04583357925,1.7987800078299816,6.534335723559054e-05,-2275157610.6666665,0.06973454916666667,0.019643638583333334,0.01440411655,1058.115,5192.95325,0.2685179549041996
2015,64653,STOR,STORAGE EQUITIES INC,422.0,0.028466097,0.0360542784077033,9.917661665082203e-06,0.5061038156864057,0.010997358169872249,17.393823564314076,35966.61341666667,9712.47975,0.14362717464772626,0.2133164806168427,0.1673890875,0.010232388625,1.8978414569562005,4.790888280030441e-05,-2952745994.6666665,0.06445797125000001,0.01812442591666667,0.011766245750000001,1171.35275,5121.1225,0.3824529260798315
2016,64653,STOR,STORAGE EQUITIES INC,434.0,0.028960890416666666,0.03984145279748365,9.474293728558362e-06,0.33760349801194084,0.013734060149423815,17.53513787483875,41382.07233333334,9873.63275,0.12354787667011992,0.24198940161199842,0.18127178749999998,0.0536287825,1.9085038893938988,-4.832448217575267e-06,-4257012096.0,0.06037055241666667,0.017501410833333335,0.017688558099999998,1331.65975,5081.6945,-0.0700763739846072
2017,64653,STOR,STORAGE EQUITIES INC,446.0,0.03640919116666667,0.04315074292388924,1.1733619861380787e-05,0.1062152214010597,0.010662420957801934,17.42362186102454,36910.22316666667,10111.43625,0.13578459377053856,0.2748911195524298,0.192133005,0.05161865575,1.9679004036442198,1.9289060999398723e-05,-3732370666.6666665,0.07192576841666666,0.020581780916666667,0.0176198729,1453.559,5008.54175,-0.029034765595393974
2018,64653,STOR,STORAGE EQUITIES INC,458.0,0.03868600083333333,0.03983105068248063,1.1763996169797323e-05,0.03275552585305028,0.011688136216029951,17.399786696683744,36062.821083333336,10719.267,0.13588916505607257,0.2912331180624956,0.18441106250000003,0.1334281325,2.110586145882684,4.970057284654525e-05,-4246508821.3333335,0.07738956325,0.02101740858333333,0.04369711425,1461.1045000000001,4890.7519999999995,0.0064162094970761085
2019,64653,STOR,STORAGE EQUITIES INC,470.0,0.03520035491666667,0.0427618439010402,1.1645738065430783e-05,0.020651504461727324,0.01007086327452395,17.49754349962662,39828.87333333333,10916.12925,0.1263492878152169,0.31818129064112904,0.18982879,0.1405391,2.1611942688251617,3.540220104423024e-05,-4229477248.0,0.07279507525,0.019492716416666667,0.03355501,1665.155,5010.206,0.089393393808195
2020,64653,STOR,STORAGE EQUITIES INC,482.0,0.038090100083333335,0.040747929675154476,1.270534796464466e-05,0.029114265035586367,0.020111082070609857,17.42028855563012,36863.56641666667,11740.820249999999,0.13509894697769118,0.31741141570643705,0.17544803750000001,0.1908712175,2.22032296205104,3.0920500843161115e-05,-4333279722.666667,0.08055715358333333,0.01986173975,0.0637497335,1556.61575,4952.89125,0.12609339703422928
2021,64653,STOR,STORAGE EQUITIES INC,494.0,0.027659574916666665,0.03756285573739445,8.696409601045746e-06,0.04126023526685588,0.011404260312090518,17.749641557087408,51651.72066666667,12418.4485,0.09503284722401574,0.2928670711353962,0.16885441999999998,0.2693874525,2.393687926469563,3.982120012831476e-05,-4413337024.0,0.06035301191666667,0.012750482208333332,0.02557980975,1423.21575,4809.56875,0.6659916292060264
2022,64653,STOR,STORAGE EQUITIES INC,506.0,0.046003345333333334,0.038296211543911954,1.0901627969405584e-05,0.1518607898747272,0.017776263504749933,17.8687688963286,57853.149333333335,17056.80675,0.09272062928113972,0.33628868259858735,0.1527803725,0.41258808750000003,2.9696598784837964,0.00029122699846595093,-5308805397.333333,0.06591542083333334,0.011675309625,0.05528592275,1987.4617500000002,5297.74225,-0.2017853521413323
2023,64653,STOR,STORAGE EQUITIES INC,518.0,0.05724871075000001,0.037860251456413724,1.3432287311449918e-05,0.27457829236123704,0.014119222946184817,17.72091597906484,49797.83966666667,17517.8325,0.11513620474865978,0.5987280575706264,0.18020191500000002,0.39468661499999996,3.172286927177716,0.0002019590343776372,-5608343125.333333,0.0886027245,0.01644712025,0.044602856249999996,4383.91175,5703.057250000001,0.13439748740420265
2024,64653,STOR,STORAGE EQUITIES INC,530.0,0.03983634875,0.035694062179998425,1.2930573926519287e-05,0.4173803113665761,0.01426481902134225,17.78939187650669,53461.299250000004,19772.778,0.1058419812740743,0.537907725924913,0.1628739325,0.4660475775,3.318257344157011,7.911499951226228e-05,-4610584170.666667,0.087870657,0.013443034791666668,0.0244460635,2122.2385,5594.186000000001,0.020750637427458862
2016,65584,FCE,FOREST CITY ENTERPRISES INC,684.0,0.008848488716666667,0.0239363230340853,0.0005253658073874125,1.4337586465501662,0.02230826901412951,12.920754061786935,410.84249500000004,9422.26775,8.806591359840661,,0.02844353275,0.43899856750000005,,,-760990.3307291666,2.448405616666667,-0.14666427841666665,0.052375124249999995,450.936,3585.944,0.39244492136357123
2017,65584,FCE,FOREST CITY REALTY TRUST INC,689.0,0.010228240599999999,0.0036928206224648595,6.313535548372e-05,1.049228204041573,0.010312856877138779,13.212813961397671,547.407166,8421.923,5.977175690941938,,0.035774786999999995,0.44392398,,,-759503.2,1.7652498,0.0505923978,0.0531283096,133.7364,3271.1558,0.09893603030379605
2004,65947,WELL,WELLTOWER INC,336.0,0.06374025541666667,0.017074132141164076,1.9286402118062106e-05,0.17176004829236421,0.014757598075544984,14.409223484649692,1815.7288,2148.061,0.5666873043738332,0.08353326030326876,0.05921545225,0.45852283750000006,2.100388438719229,0.000321794291019875,-190381054.66666666,0.11292959666666667,0.036673935250000005,0.0245236734,75.59675,1022.4625,0.13506211639275034
2005,65947,WELL,WELLTOWER INC,348.0,0.06722008758333332,0.016101287664444776,2.0541945611001586e-05,0.32750474522134165,0.011439255946910601,14.461943817425974,1912.3921583333333,2575.3145,0.5481771844340534,0.08086548553624141,0.05787125125,0.472650035,2.298320361022215,0.0002519100658520667,-172169230.66666666,0.12860694958333332,0.03401860416666667,0.00658691145,79.04175,1044.279,-0.04764567051988511
2006,65947,WELL,WELLTOWER INC,360.0,0.062419842333333336,0.016257371361871924,1.9780697567276566e-05,0.3936600744718212,0.010161622559902226,14.675087179517599,2379.4091416666665,2945.9535,0.489721874523487,0.07643812167003736,0.0636767645,0.49855397500000004,2.5128415238070114,0.00016670936105542497,-255526586.66666666,0.11948732566666666,0.03122575716666667,0.00890366485,84.3885,1155.92325,0.3686569542541984
2007,65947,WELL,WELLTOWER INC,372.0,0.05135745049999999,0.014287955201732377,1.546259689403307e-05,0.6291401402244717,0.013607985173355217,15.04348462329945,3421.8751666666667,4191.22425,0.4753258586098799,0.06698740557682673,0.0533892225,0.5127796275,2.5960094299331335,0.00032585188949115835,-717987581.3333334,0.09859645991666666,0.024637852416666665,0.00707303235,103.95175,1626.924,0.09490035002891872
2008,65947,WELL,WELLTOWER INC,384.0,0.05491288191666666,0.01291500269687565,1.5517732048798716e-05,0.7587630983065353,0.030586204474742168,15.262209249582542,4279.794233333333,5344.5382500000005,0.5014310128000427,0.06587693300324109,0.051869563,0.52010687,2.554055477679567,0.00031060721987965,-1472298330.6666667,0.10992776708333334,0.024848110833333336,0.012057066875,120.64524999999999,2125.98925,0.0031030231701298927
2009,65947,WELL,WELLTOWER INC,396.0,0.06236509808333333,0.01145051894931935,1.6368726967763432e-05,0.7261247086609294,0.03144731329341686,15.2798677474121,4390.386541666667,6151.45325,0.7075288781097693,0.08592989712233103,0.055774505,0.44046620249999996,2.283914741182581,0.00020040161155875002,-2003719018.6666667,0.12583892541666666,0.03573160016666667,0.0167562145,155.01075,3033.7045,0.12926032438516777
2010,65947,WELL,WELLTOWER INC,408.0,0.05710551575,0.01049513341351765,1.1764780388470221e-05,0.6593018812967271,0.01356216916746611,15.572010896416066,5818.446016666666,6650.575249999999,0.6051431839097506,0.07322319369159115,0.0570859725,0.40539880749999996,1.9418901459700564,9.46535436635961e-05,-1578949130.6666667,0.09692491291666666,0.02770275075,0.0130663585,136.392,3486.945,0.14288835850587955
2011,65947,WELL,WELLTOWER INC,420.0,0.046302780083333335,0.008102257883349175,8.189468982563834e-06,0.6350233525509631,0.0153745977933241,16.009156057949916,9010.354108333333,11020.8765,0.5382269073914995,0.040344016239662904,0.0367382495,0.4628759725,2.0350786609193423,0.00029430372079937813,-2381548906.6666665,0.08399184999999999,0.014984626583333334,0.071172246,73.133,4840.92175,0.20885332092393716
2012,65947,WELL,WELLTOWER INC,432.0,0.04479768991666667,0.010646178140962826,1.1841481530527084e-05,0.6234932826901427,0.00954573583188735,16.38699714842856,13185.091999999999,15248.21375,0.49153374685165097,0.03318272884658521,0.03958622475,0.4697615925,2.3373573055190406,0.000539621486306175,-2389362720.0,0.10780620266666667,0.015446239625000002,0.02045557675,149.14325,6454.0867499999995,0.18380300478974965
2013,65947,WELL,WELLTOWER INC,444.0,0.0442679305,0.009426945897358876,9.99796730308768e-06,0.601911460082312,0.011704883011335834,16.68547638174569,17680.076,20204.18775,0.5466399156312641,0.03353075920038908,0.04049083675,0.4353675175,2.2469651461714393,0.0004220143016618833,-2635212373.3333335,0.11103645708333333,0.015416884666666667,0.0495423625,148.31625,9596.02325,-0.08194070213421156
2014,65947,WELL,WELLTOWER INC,456.0,0.046370448833333335,0.0113805667309015,1.309276012832575e-05,0.41142175306958756,0.00914370963856015,16.805199121893498,20045.23575,23229.67375,0.5360278283360398,0.02149625247494569,0.04402206349999999,0.456187885,2.1736312538028004,0.00023458502477700002,-2875538816.0,0.1466654375,0.014665588375000002,0.010796012,151.10225,10599.848,0.48239646025039873
2015,65947,WELL,WELLTOWER INC,468.0,0.04467515441666667,0.012314044177080227,1.2665511398271949e-05,0.3545328488629684,0.013005207655950458,17.009584061005146,24441.573,25898.22425,0.53133402181616,0.030363618967732032,0.044763741249999996,0.421751025,2.1241802834005807,0.00012412101214826377,-3523958442.6666665,0.13890336366666667,0.019384703583333333,0.0222578595,595.1525,12897.080500000002,-0.056587196839099296
2016,65947,WELL,WELLTOWER INC,480.0,0.04817889683333334,0.012905529626890025,1.4671655211272571e-05,0.28324842226675456,0.015584886613746915,17.031397410768555,25000.878583333335,28633.251500000002,0.5445193699461006,0.05548598832473072,0.050764069249999995,0.4403682375,2.102829719260412,0.0001283453976412301,-3466742613.3333335,0.15708718166666666,0.022926875333333332,0.01510594025,847.4875000000001,13530.905250000002,0.034806850223599195
2017,65947,WELL,WELLTOWER INC,492.0,0.04896310108333333,0.012950215318246175,1.456313721801806e-05,0.11282441981434571,0.009102400844628532,17.061305730391712,25708.332916666666,28616.1465,0.5420063667201483,0.07266578012656327,0.056866282500000004,0.42431804749999996,2.1103720073643877,6.359878992670858e-05,-2628189216.0,0.16569003333333335,0.024065824583333336,0.01771161925,1110.58025,13902.818249999998,0.0005915252697530349
2018,65947,WELL,WELLTOWER INC,504.0,0.056506991666666666,0.010844519778926226,1.337731849195602e-05,0.20159307047570005,0.014457502752596475,16.948281865772646,23059.164833333332,27872.615999999998,0.6050245991338392,0.0547937146410282,0.0520049465,0.412945465,2.0609697377511362,-2.0884852548246625e-05,-2996024917.3333335,0.18773378249999997,0.02215563333333333,0.01023223075,682.8627499999999,13794.856999999998,0.15154875011803415
2019,65947,WELL,WELLTOWER INC,516.0,0.040967491333333335,0.0117996974842609,1.0652877568512995e-05,0.2628887663941233,0.011251643859474093,17.3084647589359,32993.768000000004,31094.30575,0.4378121491572789,0.04964151591313429,0.0500959825,0.44617546,2.1216860027225817,3.675907156198694e-05,-3580836885.3333335,0.14547669916666667,0.015614737708333333,0.01096705125,660.1075,14393.992250000001,0.22882628295044993
2020,65947,WELL,WELLTOWER INC,528.0,0.05446761666666666,0.0121676494668758,1.6582313718280047e-05,0.7121619644428118,0.039449648515713705,16.995762331931285,24398.263916666667,32832.596,0.6634761063200454,0.07036646292866826,0.04735629375,0.44797855999999997,2.1616254797340297,9.41692095756917e-05,-4008983232.0,0.21538479916666667,0.0252322175,0.022236086,1229.98875,15746.858,-0.17454486889220855
2021,65947,WELL,WELLTOWER INC,540.0,0.03175237383333333,0.00795137504264395,8.056403628307747e-06,0.8629598085733728,0.01664178284000584,17.30376705302103,32936.72391666667,32548.401500000004,0.4909794932243298,0.06879164530186758,0.04031631775,0.43942834000000003,2.0813189112904307,2.6050968453965303e-05,-3380807381.3333335,0.14015968083333333,0.011167826916666667,0.05778559075,836.3765,15949.979249999999,0.36982106829488837
2022,65947,WELL,WELLTOWER INC,552.0,0.030355313999999998,0.009874182621668224,9.057167192076925e-06,0.857065725589799,0.016835845891212727,17.396452452776433,36196.682583333335,35109.1175,0.4997059733527048,0.03665246179282851,0.036848005999999996,0.42317309,2.0020767374191406,3.2379849317261305e-05,-4174436757.3333335,0.13915758383333335,0.010953416458333332,0.010800936375,373.4735,17737.74025,-0.21203188393836025
2023,65947,WELL,WELLTOWER INC,564.0,0.02910341291666667,0.011664799766730327,9.460763144127741e-06,0.901639652180596,0.01489980454149605,17.51432287593598,40632.030666666666,38466.43775,0.5030368384549324,0.012000478417430982,0.0355550465,0.40419205,1.9139526354876466,8.096982524810919e-05,-4184115669.3333335,0.1465063825,0.01104638225,0.0261012115,142.002,20279.179,0.41821294118244046
2024,65947,WELL,WELLTOWER INC,576.0,0.02133437175,0.014875171691697275,7.448508210370979e-06,0.9460551150038518,0.011289047296927432,17.993829025044473,66520.8415,43938.59774999999,0.4030225485902239,0.010708434119539633,0.03717326175,0.34930505500000003,1.7885784461525116,0.00012979767358013675,-6363281152.0,0.10428588133333333,0.010184730083333333,0.057546375749999996,406.83925,26220.69525,0.4300491051099742
2004,67708,RSE,ROUSE CO,454.0,0.0309355063,0.011624514446224579,1.3890316924249608e-05,0.21096407516471402,0.01586821978868281,15.500981530211172,5476.72337,6715.799400000001,0.2491996904415294,0.16122139898579035,0.058695268,0.673354282,5.156581966558463,0.00017407548518123266,-905460496.0,0.231240151,0.0188442394,0.0136312192,141.4543,1352.1578,0.4558584737946052
2004,68312,NHP,NATIONWIDE HEALTH PROPERTIES INC,229.0,0.06649041866666666,0.019621807278820926,2.01068805805544e-05,0.1290003171849837,0.015093033270467451,14.139210269243337,1386.9469,1468.67425,0.4094087408028187,0.09754181559143314,0.0618655205,0.5143172300000001,2.976527350566032,2.829557514081572e-05,-158383299.33333334,0.11948706416666667,0.032647482166666665,0.007545162849999999,56.41925,566.013,0.3037215967605229
2005,68312,NHP,NATIONWIDE HEALTH PROPERTIES INC,241.0,0.06583393475,0.0190418153337712,2.1449919178872015e-05,0.37947936647637337,0.0138500032292459,14.224323708848113,1507.8102916666667,1762.70075,0.40241659672372493,0.11594599674106564,0.071922345,0.5088657675,2.7852947177709395,0.00012966175344794457,-150696179.33333334,0.124298252,0.0299980255,0.005353489350000001,69.19500000000001,604.247,-0.03732242469796909
2006,68312,NHP,NATIONWIDE HEALTH PROPERTIES INC,253.0,0.057594395,0.0169656139466237,1.7799438578817916e-05,0.39495205385599697,0.0119862258501235,14.440871746620623,1903.7444083333332,2099.49125,0.3454612210368495,0.1209577144701292,0.07010055375,0.5313303075,3.0326925576774664,0.00015156372281241023,-235140360.0,0.11141890049999999,0.02460678775,0.006381091975,57.7965,650.03675,0.503323075930167
2007,68312,NHP,NATIONWIDE HEALTH PROPERTIES INC,265.0,0.05074445358333333,0.015488163081738851,1.533054967360635e-05,0.6184394157831888,0.018051447531939543,14.811789424715002,2718.8937083333335,2753.1687500000003,0.3998903407522827,0.1532184659571598,0.0703208065,0.5096009725,2.8375253339427062,0.00029994999364266683,-656133405.3333334,0.09533440625,0.0242963835,0.006011499,71.2715,1077.5455,0.09479748787949216
2008,68312,NHP,NATIONWIDE HEALTH PROPERTIES INC,277.0,0.052675556416666665,0.016706241401286074,1.6773224159913572e-05,0.6713121614428196,0.0381942571326035,14.939028376694132,3097.4122583333333,3175.4732500000005,0.46164297854502506,0.1689690693017781,0.07993680725,0.4765692725,2.40885402321445,0.0002817006587057833,-1072851930.6666666,0.10579187958333335,0.029107818416666667,0.014768841975,133.76775,1403.313,-0.02867937182832414
2009,68312,NHP,NATIONWIDE HEALTH PROPERTIES INC,289.0,0.061528385416666664,0.01713604687179495,2.020583083318469e-05,0.827735572512598,0.03317669959393166,14.893982821854332,2997.4213333333337,3436.17675,0.578015076730929,0.16074185298476787,0.07090434625,0.43261462,2.148613106357922,0.00012591964869628655,-1121250314.6666667,0.12967011466666667,0.036875660916666664,0.029008069,114.03325,1675.6015,0.3066314505151104
2010,68312,NHP,NATIONWIDE HEALTH PROPERTIES INC,301.0,0.046529323250000004,0.01747400719173735,1.4426491106567673e-05,0.7571653414040266,0.014742126622083358,15.295496933378951,4407.29685,3743.2279999999996,0.4610570524880093,0.10995500123150642,0.067084804,0.3943973075,1.9282791933224284,7.34517753988635e-05,-901728794.6666666,0.09027720774999999,0.029469572833333332,0.07123546225,122.98349999999999,2025.9932499999998,0.08792221720604498
2011,68312,NHP,NATIONWIDE HEALTH PROPERTIES INC,307.0,0.043706893833333336,0.01804800598309485,1.3419281271494228e-05,0.7244126911608069,0.014047078373029315,15.483850278803722,5310.8328833333335,4019.6585,0.42928661317097466,0.07281763551710942,0.071161315,0.370074415,1.8302096365674705,6.589388332957416e-05,-900046848.0,0.08194716933333333,0.025810099833333336,0.0219980575,133.3765,2274.0,0.16377149706655003
2004,68849,USV,U S RESTAURANTS PROPERTIES INC,228.0,0.07535561416666667,0.019853929572355176,2.923962176820066e-05,0.443941822192001,0.013317147989467558,12.858667123848685,385.1307683333334,541.65775,0.4204567346000425,0.10463780229411677,0.07935107225,0.58127933,3.243934068467891,-2.3596413825680387e-05,-38009093.666666664,0.312028625,0.029148627583333333,0.010692867075,12.8175,162.229,0.14532331286929923
2005,68849,USV,U S RESTAURANTS PROPERTIES INC,239.0,0.05955177849999999,0.013747660175658687,2.2810476072556912e-05,0.5481007592048309,0.012263745966172792,13.518660040468193,794.8780033333334,2335.941428571429,0.9541495370035945,0.10797458745218362,0.07654689,0.5888814685714285,2.74207001244295,-4.575637690323004e-05,-81213374.33333333,0.32103142,0.035777587,0.014379727285714286,13.488,853.1772857142857,-0.1211599288972578
2006,68849,USV,U S RESTAURANTS PROPERTIES INC,251.0,0.08387551633333333,0.0120876038474694,3.34170284592797e-05,0.5157602634235049,0.015433247073314683,13.782448160299753,973.6461250000001,2665.21475,0.9958021630780624,0.07875134759159168,0.009231883833333334,0.5761900875,2.5785207434070814,0.0023630225436546367,-126364346.33333333,0.21528059666666666,0.050416310666666665,0.01932860275,29.477333333333334,961.6015000000001,0.2525098706505515
2007,68849,USV,U S RESTAURANTS PROPERTIES INC,252.0,0.06479612,0.0129007961606612,3.036384538049158e-05,0.6289188133107768,0.0010252590571219,13.950034527820993,1143.9921,2643.546,0.9363543536944692,0.0587532094262163,0.034407195,0.57887775,2.4569087905097096,0.0040852956388789,-165837520.0,0.19189206,0.049369436,0.0076628136,36.127,1071.182,0.005300000000000082
2004,70818,MIR,M D C ASSET INVESTORS,228.0,0.04957950575,0.01520039313937145,2.57049220254195e-05,0.2464892398670151,0.010907994345260276,11.878071912906476,144.34588499999998,250.17175,0.6645538204443138,0.0807994179648114,0.0670782175,0.5212996725,2.5586507069115965,7.009766587710667e-05,-5505544.6875,0.45921493416666664,0.040967480333333334,0.007229683025,9.115,95.59675,0.1875327930540811
2005,70818,MIR,M D C ASSET INVESTORS,240.0,0.04269964316666667,0.01393649869665485,2.2318840368207716e-05,0.3163152605241355,0.007516279913874825,12.059889008036308,172.9608483333333,288.7315,0.5786739501823247,0.08964348536362772,0.02626941825,0.5266907749999999,2.7049519562323585,0.00010136562603005554,-5200165.375,0.40310532666666665,0.031153620833333336,0.0034450676,8.85525,99.93675,0.09818795709464001
2006,70818,MIR,M D C ASSET INVESTORS,252.0,0.039097398666666665,0.014353898454378976,2.4219269003457614e-05,0.3002943657596785,0.010334439675269326,12.183813754710533,195.85149750000002,347.59275,0.5409712936971635,0.10279423429173068,0.054821853000000004,0.5411415275,2.9895676272660197,0.0001622495268986333,-7253303.166666667,0.4367352033333333,0.030298039250000002,0.013365258999999999,11.79275,105.67375,0.1631514074252569
2007,70818,MIR,M D C ASSET INVESTORS,264.0,0.042004362749999996,0.010050526931734576,2.173946356146751e-05,0.5242702257781063,0.015964027402863925,12.142842047897526,188.62751916666664,424.62224999999995,0.5940615502034222,0.10850991948586954,0.03996402975,0.6070901125,3.513314465291018,0.00024455884356800833,-12775177.0,0.433855055,0.02670109866666667,0.0006859202875,9.73475,110.94350000000001,-0.22055672638758994
2008,70818,MIR,M D C ASSET INVESTORS,276.0,0.06329240783333333,0.003489834376199425,8.943907232843277e-06,0.8293938815049525,0.07952756885420063,11.76440942039185,137.81829933333333,436.64124999999996,0.9717940403308646,0.11706230907301722,0.028645598749999997,0.623867575,3.807850223620934,0.0001367441752712605,-10877119.166666666,0.5486724091666667,0.03137006691666667,0.0007075329575,3.9139999999999997,112.45325000000001,-0.2775348859784439
2009,70818,MIR,M D C ASSET INVESTORS,277.0,0.05450316,0.0040771665054869,1.6514851169338267e-05,2.091334175866058,0.0122596336194933,11.59681246617709,108.750595,442.38,0.998596770730452,0.1259254061261008,0.033792216,0.6397012,3.829102487632013,3.4303586025518e-05,-19674570.0,0.5106547,0.029007833,6.7815e-05,1.505,108.598,-0.008700000000000041
2004,72661,SIZ,SIZELER PROPERTY INVESTORS INC,216.0,0.0840561435,0.010356158117247974,2.4571229526958887e-05,0.17155146084752068,0.015104309900171533,11.795011281584701,133.30746166666668,317.46250000000003,0.6594903186332447,0.01939907804674965,0.0356197775,0.6826491149999999,3.197335485440506,7.162574179209596e-05,-15254760.666666666,0.395529325,0.02891329125,0.013056362375,0.78625,87.18775,0.17490095286195384
2005,72661,SIZ,SIZELER PROPERTY INVESTORS INC,228.0,0.031796063,0.010091288102028025,1.4019458727294286e-05,0.28612810889714285,0.014644174920312251,12.335223263364332,232.36140333333333,306.80875000000003,0.5279266612265047,0.10210866335121982,0.034283918249999996,0.55278372,3.2377476839349044,1.7594137886584733e-05,-27677792.916666668,0.22529495749999998,0.023025024916666664,0.028255435750000002,-1.469,123.33475,0.12714402067777497
2006,72661,SIZ,SIZELER PROPERTY INVESTORS INC,238.0,0.0262669595,0.014157525225897291,1.3247734533754696e-05,0.3454807867546445,0.012873539364066391,12.676213371412436,320.368783,298.2534,0.578610918864077,0.1123520603452802,0.023701828799999998,0.34463136699999997,2.344355186228836,-2.17448035772361e-05,-34787904.0,0.159976162,0.0299405517,0.0165113442,-3.1217999999999995,184.93900000000002,0.20719257613759878
2004,75037,BNP,B N P RESIDENTIAL PROPERTIES INC,216.0,0.06420459358333333,0.011606345070715824,3.2985805151023385e-05,0.3639596346784797,0.010233358674843642,11.520146150372737,102.50983175,300.00100000000003,0.34256161246864786,0.017345477471688315,0.03486098425,0.7846300249999999,9.134301125708712,0.00011889046187404905,-2467281.0625,0.43503355833333335,0.015431569958333334,0.005820436700000001,0.28975,34.63375,0.4981562280351546
2005,75037,BNP,B N P RESIDENTIAL PROPERTIES INC,228.0,0.06024314216666667,0.007329218547637299,1.7699479254917274e-05,0.4757622349955169,0.008191758762168126,11.863402032000478,142.07305499999998,426.1045,0.3714900474075024,0.012987824052666257,0.03008992675,0.7934617300000001,8.212727604142026,0.00018736674564114573,-4582317.75,0.37450798333333335,0.012093586458333333,0.00407797765,-2.34675,52.704,0.061581730577610294
